index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
6996,7,8,689,5,26.14078140258789,0.19374045729637146,25.418947219848633,0.2877056300640106,38.27490234375,25.08490753173828,0.2089652568101883,24.55337905883789,30.768856048583984,0.04625377058982849,31.042274475097656,31.083148956298828
7028,7,8,721,7,27.249732971191406,0.2311478555202484,24.545303344726562,0.2767713963985443,35.869144439697266,25.759666442871094,0.24711062014102936,23.739072799682617,30.63440704345703,0.04606948792934418,30.028066635131836,31.20452880859375
7110,7,8,803,5,26.702062606811523,0.1620466262102127,24.036693572998047,0.26247745752334595,35.74541473388672,25.064617156982422,0.1847127079963684,23.02851104736328,29.227237701416016,0.05704698711633682,30.721128463745117,30.888973236083984
7258,7,8,1015,9,22.35419273376465,0.2714066207408905,21.02471923828125,0.32411977648735046,21.954011917114258,21.49163055419922,0.2870291769504547,20.366621017456055,28.479278564453125,0.05915263667702675,21.476877212524414,30.088062286376953
7286,7,8,1043,15,25.598812103271484,0.14622704684734344,23.928041458129883,0.3102158010005951,33.69695281982422,24.610204696655273,0.16160139441490173,23.2085018157959,30.73106575012207,0.04588001221418381,29.790895462036133,30.688922882080078
7302,7,8,1059,5,31.972572326660156,0.05792316421866417,33.007301330566406,0.11263423413038254,34.460872650146484,28.829910278320312,0.07805919647216797,29.038679122924805,30.673683166503906,0.042861826717853546,29.601871490478516,31.116573333740234
7460,8,9,4,19,18.224496841430664,0.4697105288505554,17.708885192871094,0.5023252367973328,34.720985412597656,17.890050888061523,0.47317206859588623,17.403833389282227,29.500930786132812,0.04781534522771835,31.953582763671875,32.88302230834961
7564,8,9,108,19,20.614238739013672,0.2588690221309662,16.878339767456055,0.31365951895713806,34.61365509033203,20.082223892211914,0.27350616455078125,16.640451431274414,28.969329833984375,0.03752972185611725,30.16004180908203,30.511680603027344
7690,8,9,266,27,23.02788543701172,0.23451779782772064,21.05490493774414,0.3100070655345917,36.61204528808594,22.4833984375,0.24314089119434357,20.730804443359375,30.615650177001953,0.042180199176073074,31.741769790649414,32.52876663208008
7810,8,9,386,15,20.026166915893555,0.24401983618736267,16.135009765625,0.2826618552207947,38.923927307128906,19.517127990722656,0.2559327185153961,15.90317153930664,28.1790714263916,0.04409430921077728,33.00315856933594,33.33730697631836
7958,8,9,534,9,28.46509552001953,0.05825764685869217,20.3267765045166,0.1617770493030548,37.77377700805664,26.835323333740234,0.074431411921978,19.9991397857666,30.645341873168945,0.030324481427669525,32.31564712524414,32.09451675415039
8158,8,9,734,14,15.375104904174805,0.43884795904159546,15.942798614501953,0.48548442125320435,31.142370223999023,15.248723983764648,0.4548857808113098,15.792370796203613,28.969539642333984,0.039135631173849106,27.700847625732422,29.95984649658203
8513,8,9,1153,6,22.726842880249023,0.212422713637352,20.751676559448242,0.29596805572509766,21.96629524230957,21.980640411376953,0.23219510912895203,20.2054443359375,28.570146560668945,0.049742355942726135,21.759958267211914,33.1070671081543
8662,9,10,92,9,26.28411865234375,0.13385646045207977,18.269596099853516,0.23706360161304474,34.60680389404297,25.13726234436035,0.15178725123405457,18.053482055664062,30.713184356689453,0.039694420993328094,30.72147560119629,32.618812561035156
8732,9,10,162,19,19.05230712890625,0.30627912282943726,15.006046295166016,0.30656394362449646,33.88745880126953,18.7343692779541,0.3147766590118408,14.86937427520752,28.533859252929688,0.03694959357380867,29.523300170898438,31.169883728027344
8763,9,10,193,9,27.806795120239258,0.13135120272636414,20.32027244567871,0.2239350527524948,35.66337966918945,26.223257064819336,0.1436767280101776,19.954757690429688,30.504425048828125,0.04060933738946915,29.89293670654297,31.114116668701172
9053,9,10,547,2,21.70840072631836,0.16280443966388702,21.789093017578125,0.25600844621658325,23.17855453491211,21.186817169189453,0.1764855831861496,21.249801635742188,30.165136337280273,0.03534867987036705,22.665769577026367,31.660280227661133
9091,9,10,617,6,23.50391387939453,0.15625973045825958,20.839069366455078,0.24449153244495392,39.544010162353516,22.492826461791992,0.1732635200023651,20.228120803833008,28.529043197631836,0.044933218508958817,33.9454345703125,34.59702682495117
9258,9,10,848,19,20.95648193359375,0.2926757335662842,19.043033599853516,0.3321061134338379,29.615428924560547,20.577484130859375,0.3058929741382599,18.75676918029785,30.220918655395508,0.04932229593396187,27.791166305541992,30.81255340576172
9315,9,10,937,6,25.664661407470703,0.1758851557970047,22.724990844726562,0.22749538719654083,36.972694396972656,24.70895767211914,0.18127436935901642,22.168556213378906,30.867835998535156,0.03927881270647049,32.190406799316406,33.28434753417969
9378,9,10,1032,15,25.84317970275879,0.14210432767868042,22.654521942138672,0.2645847499370575,35.015872955322266,24.76839256286621,0.16133849322795868,22.08287811279297,30.574581146240234,0.03975784778594971,30.846675872802734,32.03147888183594
9399,9,10,1053,2,23.845626831054688,0.17594291269779205,19.849531173706055,0.23512153327465057,38.08317184448242,22.558795928955078,0.1941550076007843,19.249526977539062,27.95880126953125,0.04407951608300209,32.62078857421875,33.50859451293945
9421,9,10,1107,19,20.574737548828125,0.31512439250946045,17.519060134887695,0.28814488649368286,31.861465454101562,20.05375099182129,0.3224017322063446,17.24925422668457,28.90730094909668,0.03953737020492554,30.550384521484375,33.493682861328125
9453,9,10,1139,8,22.31235694885254,0.21321341395378113,18.49611473083496,0.3251206576824188,31.424243927001953,21.56568145751953,0.22390972077846527,18.13896942138672,28.811634063720703,0.04357924312353134,29.867931365966797,32.08857345581055
9584,10,11,98,6,24.878599166870117,0.09119635820388794,22.6302490234375,0.34243273735046387,36.19862747192383,23.670902252197266,0.10917073488235474,21.76001739501953,28.761823654174805,0.0389372818171978,28.901052474975586,29.49066925048828
9657,10,11,235,2,17.223176956176758,0.3520992696285248,15.145469665527344,0.43593189120292664,35.997276306152344,16.93344497680664,0.36100754141807556,14.944058418273926,27.911588668823242,0.03642679378390312,33.51898956298828,33.569217681884766
9727,10,11,337,22,20.574960708618164,0.24870072305202484,18.541858673095703,0.4114832580089569,34.84074401855469,20.077247619628906,0.25889962911605835,18.179176330566406,28.485584259033203,0.041419822722673416,30.791128158569336,31.35880470275879
10176,10,11,1010,7,21.960968017578125,0.2958715260028839,18.589702606201172,0.40732017159461975,32.073829650878906,21.21170425415039,0.2981753945350647,18.169147491455078,29.314308166503906,0.04146101698279381,30.20236587524414,32.625675201416016
10242,10,11,1108,15,19.888500213623047,0.2773132622241974,17.859037399291992,0.4629499614238739,35.99606704711914,19.470327377319336,0.2763741910457611,17.545034408569336,30.453086853027344,0.028430668637156487,31.39239501953125,32.098472595214844
10626,11,12,352,9,28.75140380859375,0.16320496797561646,25.1105899810791,0.2879807949066162,29.67646598815918,26.436878204345703,0.1782589554786682,23.986042022705078,29.283939361572266,0.04952157661318779,26.80950927734375,29.081775665283203
