index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
2092,1,17,1042,6,16.65245819091797,0.4273039698600769,16.163328170776367,0.471882164478302,32.704532623291016,16.11944007873535,0.44152143597602844,15.661291122436523,24.829580307006836,0.058213844895362854,28.429393768310547,28.966970443725586
2156,1,17,1138,9,17.711259841918945,0.4956945776939392,16.11094856262207,0.4681907296180725,32.446044921875,17.55373764038086,0.49792569875717163,15.981258392333984,31.14396095275879,0.03601909056305885,30.42473030090332,31.138507843017578
2158,1,17,1140,15,18.32103729248047,0.4191759526729584,17.356985092163086,0.46057039499282837,33.840145111083984,17.808452606201172,0.43886420130729675,16.949913024902344,26.6976375579834,0.0721987783908844,30.82738494873047,32.792457580566406
2179,1,17,1161,2,16.804828643798828,0.5111440420150757,14.972186088562012,0.5380535125732422,30.73530387878418,16.239402770996094,0.524863600730896,14.581972122192383,25.37286949157715,0.06015613302588463,29.069271087646484,32.22919845581055
2180,1,17,1162,4,16.139759063720703,0.46265554428100586,15.301409721374512,0.5307313203811646,33.36174392700195,15.712820053100586,0.4682510793209076,14.967671394348145,26.013879776000977,0.056390441954135895,30.400753021240234,32.23018264770508
2198,1,17,1180,2,16.198928833007812,0.4662816524505615,15.811952590942383,0.5088728070259094,32.871253967285156,15.795988082885742,0.47865650057792664,15.439738273620605,26.03211212158203,0.06019425019621849,31.10060691833496,33.00688552856445
2226,1,17,1208,24,20.75562286376953,0.40920010209083557,18.24484634399414,0.40075045824050903,30.02945899963379,19.658723831176758,0.43342044949531555,17.55649185180664,25.394325256347656,0.07111237943172455,27.80062484741211,31.527135848999023
2294,2,16,23,9,19.91358184814453,0.49299758672714233,20.20870018005371,0.41645464301109314,33.09449768066406,19.270858764648438,0.51572585105896,19.507667541503906,26.900081634521484,0.07845481485128403,31.414031982421875,33.378082275390625
2336,2,16,65,9,16.943622589111328,0.4686620533466339,17.516559600830078,0.4313676953315735,34.436527252197266,16.59579849243164,0.4729169011116028,17.08551788330078,26.449182510375977,0.0722077414393425,30.54490852355957,31.58507537841797
2388,2,16,117,28,18.84463882446289,0.4112343490123749,16.31614875793457,0.44404006004333496,28.598058700561523,18.220417022705078,0.42090022563934326,15.946812629699707,26.084196090698242,0.05265294387936592,25.878276824951172,28.570484161376953
2462,2,16,223,14,20.75030517578125,0.4619320034980774,18.69825553894043,0.3922325670719147,28.04120635986328,19.73912239074707,0.4666457772254944,17.983924865722656,25.849628448486328,0.07703360915184021,26.873008728027344,30.118404388427734
2491,2,16,252,5,21.828458786010742,0.4606943726539612,23.128225326538086,0.3710286617279053,32.86762619018555,20.8740234375,0.45301568508148193,21.785968780517578,26.722204208374023,0.07986647635698318,29.680822372436523,30.484905242919922
2582,2,16,343,9,23.43195915222168,0.44573360681533813,22.23938751220703,0.37702876329421997,28.208391189575195,22.197898864746094,0.45678770542144775,21.210826873779297,26.90641212463379,0.08623912185430527,26.40350341796875,29.39160919189453
2617,2,16,378,9,21.56711769104004,0.4596586525440216,22.023025512695312,0.39514443278312683,24.957904815673828,20.836135864257812,0.4675477147102356,21.110443115234375,27.379987716674805,0.07957213371992111,23.99677276611328,29.507369995117188
2685,2,16,446,15,20.048742294311523,0.37686002254486084,18.75511932373047,0.4107883870601654,28.375633239746094,18.84073829650879,0.3810936212539673,17.72879409790039,24.01508140563965,0.08804266154766083,26.202377319335938,28.12500762939453
